trigger_name,name          ,lii     ,bii     ,trigger_type
bn100929916 ,GRB100929916  ,291.7443, 37.0761,GRB         
bn140511995 ,GRB140511995  ,205.4828,-77.7704,GRB         
bn130604033 ,GRB130604033  , 13.9978,-18.8130,GRB         
bn170901345 ,GRB170901345  ,250.8438, 14.1157,GRB         
bn100130729 ,GRB100130729  ,197.1742,-82.1423,GRB         
bn120412055 ,GRB120412055  ,207.2803,-74.8953,GRB         
bn151202565 ,GRB151202565  , 25.5204,-48.4493,GRB         
bn150924454 ,TGF150924454  ,217.0439,-56.9696,TGF         
bn140711691 ,GRB140711691  ,273.9170, 32.1512,GRB         
bn161228405 ,GRB161228405  , 40.7215,-76.7714,GRB         
bn120207380 ,SGR120207380  ,  8.8725, -6.9257,SGR         
bn150731598 ,LOCLPAR1507315,226.7967,-30.4964,LOCLPAR     
bn081221681 ,GRB081221681  ,168.7858,-86.2701,GRB         
bn101227406 ,GRB101227406  ,348.9622, 20.8897,GRB         
bn180314030 ,GRB180314030  ,233.6223,-13.8771,GRB         
bn140504334 ,UNCERT14050433,356.5769, 12.7532,UNCERT      
bn160504738 ,TGF160504738  , 29.7766,-58.2053,TGF         
bn090514726 ,GRB090514726  , 18.6502,-29.0029,GRB         
bn111207484 ,TGF111207484  ,244.9924,  7.1735,TGF         
bn090228204 ,GRB090228204  ,236.4027, -7.5795,GRB         
bn110909116 ,GRB110909116  , 34.4141,-66.8570,GRB         
bn100704149 ,GRB100704149  ,249.3390, 13.1965,GRB         
bn120504945 ,GRB120504945  ,311.5501, 38.1745,GRB         
bn150223935 ,UNRELOC1502239, 14.6458,-18.3054,UNCERT      
bn170923773 ,TGF170923773  ,292.7529, 38.1115,TGF         
bn121009222 ,LOCLPAR1210092,336.4467, 30.5405,LOCLPAR     
bn131119781 ,GRB131119781  ,215.2597,-58.2851,GRB         
bn141121185 ,LOCLPAR1411211, 32.1286,-61.5598,LOCLPAR     
bn090307167 ,GRB090307167  ,280.1963, 35.3865,GRB         
bn110828575 ,GRB110828575  ,237.5457, -4.2838,GRB         
bn160222070 ,GRB160222070  , 21.1107,-33.3683,GRB         
bn121106283 ,TGF121106283  , 20.8858,-32.7752,TGF         
bn101021009 ,GRB101021009  , 47.8064,-78.6506,GRB         
bn091026485 ,GRB091026485  ,250.9387, 15.9952,GRB         
bn140220524 ,LOCLPAR1402205,  1.1842,  8.0509,LOCLPAR     
bn091222203 ,SFLARE09122220,  6.5400, -0.2698,SFLARE      
bn151222349 ,SFLARE15122234,  6.3414,  0.0785,SFLARE      
bn121222062 ,SFLARE12122206,  6.5856, -0.3484,SFLARE      
bn131222358 ,SFLARE13122235,  6.6052, -0.3826,SFLARE      
bn131222340 ,SFLARE13122234,  6.5962, -0.3666,SFLARE      
bn111221267 ,SFLARE11122126,  5.8058,  1.0120,SFLARE      
bn151221231 ,SFLARE15122123,  5.7753,  1.0665,SFLARE      
bn111221125 ,SFLARE11122112,  5.7346,  1.1362,SFLARE      
bn121222957 ,SFL121222957  ,  7.0386, -1.1389,SFLARE      
bn141220856 ,SFLARE14122085,  5.7149,  1.1715,SFLARE      
bn111223803 ,SFLARE11122380,  7.0900, -1.2289,SFLARE      
bn111220945 ,SFLARE11122094,  5.6433,  1.2954,SFLARE      
bn131219968 ,SFLARE13121996,  5.3957,  1.7279,SFLARE      
bn141220020 ,SFLARE14122002,  5.2917,  1.9095,SFLARE      
bn141220012 ,SFLARE14122001,  5.2880,  1.9158,SFLARE      
bn091218787 ,SFLARE09121878,  4.8793,  2.6340,SFLARE      
bn111225761 ,SFLARE11122576,  8.0834, -2.9598,SFLARE      
bn111225852 ,SFLARE11122585,  8.1296, -3.0403,SFLARE      
bn170817529 ,GRB170817529  ,308.3790, 39.2960,GRB         
bn141217745 ,SFLARE14121774,  4.1379,  3.9168,SFLARE      
bn111226845 ,SFLARE11122684,  8.6342, -3.9170,SFLARE      
bn121226205 ,SFL121226205  ,  8.6871, -4.0085,SFLARE      
bn111227092 ,SFLARE11122709,  8.7600, -4.1352,SFLARE      
bn111227178 ,SFLARE11122717,  8.8041, -4.2117,SFLARE      
bn111227502 ,SFLARE11122750,  8.9689, -4.4976,SFLARE      
bn141217041 ,SFLARE14121704,  3.7797,  4.5380,SFLARE      
bn141216717 ,SFLARE14121671,  3.6146,  4.8240,SFLARE      
bn141216438 ,SFLARE14121643,  3.4723,  5.0701,SFLARE      
bn141215968 ,SFLARE14121596,  3.2321,  5.4852,SFLARE      
bn141215889 ,SFL141215889  ,  3.1920,  5.5545,SFLARE      
bn111228693 ,SFL111228693  ,  9.5769, -5.5491,SFLARE      
bn111229363 ,SFLARE11122936,  9.9198, -6.1404,SFLARE      
bn171228936 ,SFLARE17122893,  9.9385, -6.1711,SFLARE      
bn131229328 ,SFLARE13122932, 10.1525, -6.5403,SFLARE      
bn151214646 ,SFL151214646  ,  2.4250,  6.8749,SFLARE      
bn080831921 ,GRB080831921  ,  1.2366,  8.6239,GRB         
bn100826957 ,GRB100826957  , 12.5135,-11.2939,GRB         
bn111230438 ,SFLARE11123043, 10.4717, -7.0888,SFLARE      
bn141214061 ,SFL141214061  ,  2.2562,  7.1642,SFLARE      
bn111214218 ,SFLARE11121421,  2.2183,  7.2285,SFLARE      
bn170503640 ,SGR170503640  ,  9.7001, -5.5430,SGR         
bn171206494 ,LOCLPAR1712064,275.5639, 34.4783,LOCLPAR     
bn120102416 ,GRB120102416  , 33.7170,-61.0989,GRB         
bn151230946 ,SFLARE15123094, 10.7212, -7.5150,SFLARE      
bn111231550 ,SFLARE11123155, 11.0457, -8.0702,SFLARE      
bn080805584 ,GRB080805584  ,281.7396, 36.7312,GRB         
bn111231680 ,SFL111231680  , 11.1126, -8.1841,SFLARE      
bn091018957 ,GRB091018957  , 26.1494,-43.9223,GRB         
bn180617045 ,TGF180617045  ,231.5063,-14.9926,TGF         
bn160101275 ,SFLARE16010127, 11.4079, -8.6855,SFLARE      
bn131231909 ,SFLARE13123190, 11.4841, -8.8157,SFLARE      
bn100205490 ,GRB100205490  ,248.5374, 14.1407,GRB         
bn150810875 ,LOCLPAR1508108,208.8338,-66.0092,LOCLPAR     
bn140101781 ,SFLARE14010178, 11.9373, -9.5831,SFLARE      
bn160603719 ,GRB160603719  ,305.9914, 39.8511,GRB         
bn140101966 ,SFLARE14010196, 12.0338, -9.7459,SFLARE      
bn180724984 ,GRB180724984  ,217.5705,-48.6677,GRB         
bn140102085 ,SFLARE14010208, 12.0958, -9.8504,SFLARE      
bn140102106 ,SFLARE14010210, 12.1066, -9.8687,SFLARE      
bn140102240 ,SFLARE14010224, 12.1763, -9.9860,SFLARE      
bn091210456 ,SFLARE09121045,  0.5374, 10.0835,SFLARE      
bn140102364 ,SFLARE14010236, 12.2412,-10.0954,SFLARE      
bn150513856 ,GRB150513856  ,213.7245,-57.0385,GRB         
bn150102825 ,SFLARE15010282, 12.3486,-10.2757,SFLARE      
bn140102905 ,SFLARE14010290, 12.5248,-10.5718,SFLARE      
bn131209754 ,SFLARE13120975,  0.1580, 10.7215,SFLARE      
bn140103101 ,SFLARE14010310, 12.6277,-10.7443,SFLARE      
bn140103166 ,SFLARE14010316, 12.6616,-10.8009,SFLARE      
bn170908081 ,LOCLPAR1709080,  3.9809,  5.1289,LOCLPAR     
bn100917148 ,LOCLPAR1009171,  3.9222,  5.2773,LOCLPAR     
bn101031097 ,LOCLPAR1010310,  8.9968, -3.4476,LOCLPAR     
bn120523239 ,LOCLPAR1205232,229.8207,-18.1585,LOCLPAR     
bn140103534 ,SFLARE14010353, 12.8550,-11.1242,SFLARE      
bn140103637 ,SFLARE14010363, 12.9095,-11.2153,SFLARE      
bn140103838 ,SFLARE14010383, 13.0153,-11.3917,SFLARE      
bn140103883 ,SFLARE14010388, 13.0393,-11.4317,SFLARE      
bn110730008 ,GRB110730008  ,  3.6323,  5.8041,GRB         
bn140104430 ,SFLARE14010443, 13.3282,-11.9116,SFLARE      
bn120525445 ,TGF120525445  , 38.9200,-67.5358,TGF         
bn140104796 ,SFLARE14010479, 13.5220,-12.2327,SFLARE      
bn160921087 ,GRB160921087  ,  0.5166, 10.5440,GRB         
bn141208026 ,SFL141208026  ,359.1133, 12.4590,SFLARE      
bn130104992 ,SFLARE13010499, 13.7623,-12.6298,SFLARE      
bn180601345 ,LOCLPAR1806013, 24.5033,-38.2684,LOCLPAR     
bn140913007 ,LOCLPAR1409130,  3.3693,  6.5104,LOCLPAR     
bn131207307 ,SFL131207307  ,358.8679, 12.8632,SFLARE      
bn130105395 ,SFLARE13010539, 13.9769,-12.9829,SFLARE      
bn090621447 ,GRB090621447  ,116.0988,-85.4204,GRB         
bn101126198 ,GRB101126198  ,226.4182,-25.4727,GRB         
bn091010113 ,GRB091010113  , 18.6401,-23.4986,GRB         
bn150106490 ,SFLARE15010649, 14.2884,-13.4927,SFLARE      
bn151122371 ,TGF151122371  ,324.2478, 37.3527,TGF         
bn140106948 ,SFLARE14010694, 14.6723,-14.1187,SFLARE      
bn180614673 ,TGF180614673  ,330.4103, 35.2521,TGF         
bn111205796 ,SFLARE11120579,357.7990, 14.6055,SFLARE      
bn160819852 ,GRB160819852  ,237.8239, -0.7086,GRB         
bn151205595 ,SFLARE15120559,357.6770, 14.8033,SFLARE      
bn140107929 ,SFLARE14010792, 15.2030,-14.9767,SFLARE      
bn130722990 ,GRB130722990  , 43.0035,-70.8352,GRB         
bn140108130 ,SFLARE14010813, 15.3119,-15.1519,SFLARE      
bn141204757 ,SFLARE14120475,357.3626, 15.3087,SFLARE      
bn130219197 ,GRB130219197  ,275.8513, 35.6156,GRB         
bn140108540 ,SFLARE14010854, 15.5355,-15.5103,SFLARE      
bn100730463 ,GRB100730463  , 34.8609,-59.6431,GRB         
bn160123095 ,GRB160123095  , 24.5689,-36.9442,GRB         
bn111203609 ,GRB111203609  ,352.3632, 20.9933,GRB         
bn130606497 ,GRB130606497  ,332.2447, 34.8195,GRB         
bn111230819 ,GRB111230819  ,352.2371, 21.1624,GRB         
bn160315739 ,GRB160315739  , 26.7229,-41.9458,GRB         
bn110410772 ,GRB110410772  , 34.0602,-57.2367,GRB         
bn160219289 ,GRB160219289  , 56.7382,-78.3329,GRB         
bn170705200 ,GRB170705200  , 53.1794,-76.8045,GRB         
bn110209165 ,GRB110209165  , 30.7806,-50.5813,GRB         
bn100304534 ,GRB100304534  ,  2.8532,  8.5491,GRB         
bn130521580 ,TGF130521580  ,352.0142, 21.7020,TGF         
bn131201472 ,SFLARE13120147,355.6995, 17.9337,SFLARE      
bn110119456 ,TGF110119456  ,230.1128,-14.9932,TGF         
bn150403723 ,SGR150403723  ,  9.1605, -1.6457,SGR         
bn110321346 ,GRB110321346  ,127.4359,-84.6660,GRB         
bn150203545 ,GRB150203545  ,263.9183, 29.9497,GRB         
bn131201284 ,SFL131201284  ,355.5946, 18.0962,SFLARE      
bn130111258 ,SFLARE13011125, 17.1797,-18.0998,SFLARE      
bn091120191 ,GRB091120191  ,340.1968, 31.0811,GRB         
bn130111374 ,SFL130111374  , 17.2449,-18.2007,SFLARE      
bn130111781 ,SFLARE13011178, 17.4738,-18.5539,SFLARE      
bn130111820 ,SFLARE13011182, 17.4957,-18.5876,SFLARE      
bn100610628 ,LOCLPAR1006106, 30.1576,-48.4345,LOCLPAR     
bn130112092 ,SFL130112092  , 17.6495,-18.8239,SFLARE      
bn131202633 ,GRB131202633  , 38.3926,-63.2660,GRB         
bn121130051 ,SFLARE12113005,355.0469, 18.9396,SFLARE      
bn130112182 ,SFL130112182  , 17.7006,-18.9024,SFLARE      
bn170527268 ,TGF170527268  ,359.3457, 13.8980,TGF         
bn150604434 ,GRB150604434  ,220.9398,-35.9299,GRB         
bn100909539 ,TGF100909539  , 30.6311,-49.0584,TGF         
bn150113180 ,SFLARE15011318, 17.9758,-19.3221,SFLARE      
bn140823952 ,UNCERT14082395, 20.6518,-25.5268,UNCERT      
bn130112900 ,SFLARE13011290, 18.1085,-19.5241,SFLARE      
bn120805706 ,GRB120805706  ,197.0140,-73.3084,GRB         
bn130113034 ,SFLARE13011303, 18.1845,-19.6395,SFLARE      
bn141129608 ,SFL141129608  ,354.5065, 19.7625,SFLARE      
bn160831686 ,UNCERT16083168,232.7356, -8.5870,UNCERT      
bn130113290 ,SFLARE13011329, 18.3312,-19.8614,SFLARE      
bn130113349 ,SFLARE13011334, 18.3647,-19.9119,SFLARE      
bn140113610 ,SFLARE14011361, 18.3678,-19.9167,SFLARE      
bn130113358 ,SFLARE13011335, 18.3704,-19.9208,SFLARE      
bn141129347 ,SFL141129347  ,354.3579, 19.9868,SFLARE      
bn100411366 ,TGF100411366  ,283.7988, 39.0866,TGF         
bn150114081 ,SFL150114081  , 18.4909,-20.1018,SFLARE      
bn130113632 ,SFLARE13011363, 18.5269,-20.1563,SFLARE      
bn140113910 ,SFLARE14011391, 18.5397,-20.1756,SFLARE      
bn140113928 ,SFLARE14011392, 18.5504,-20.1916,SFLARE      
bn120114553 ,SFLARE12011455, 18.6292,-20.3103,SFLARE      
bn150114363 ,SFLARE15011436, 18.6530,-20.3454,SFLARE      
bn100727238 ,GRB100727238  ,261.3281, 28.7373,GRB         
bn140114144 ,SFLARE14011414, 18.6743,-20.3775,SFLARE      
bn150630223 ,GRB150630223  ,238.1520,  1.9588,GRB         
bn171209671 ,GRB171209671  ,350.4030, 24.1317,GRB         
bn121127663 ,SFLARE12112766,353.6859, 20.9915,SFLARE      
bn100107074 ,GRB100107074  , 76.1262,-81.6148,GRB         
bn121224674 ,LOCLPAR1212246,219.9620,-37.1454,LOCLPAR     
bn141127633 ,SFLARE14112763,353.3717, 21.4566,SFLARE      
bn091221677 ,TGF091221677  , 79.9612,-81.9695,TGF         
bn100901124 ,TGF100901124  ,304.7758, 41.7673,TGF         
bn120116340 ,SFLARE12011634, 19.6688,-21.8508,SFLARE      
bn130707505 ,GRB130707505  ,213.0453,-51.7169,GRB         
bn171022085 ,GRB171022085  ,  0.4866, 13.3774,GRB         
bn150912443 ,GRB150912443  ,356.9047, 17.8091,GRB         
bn101216721 ,GRB101216721  , 14.6703,-10.5821,GRB         
bn100204858 ,GRB100204858  ,227.1988,-19.2486,GRB         
bn131123543 ,GRB131123543  ,212.2375,-52.7453,GRB         
bn101114746 ,TRANSNT1011147,  5.8734,  5.8526,TRANSNT     
bn150727490 ,TGF150727490  , 19.3756,-20.6787,TGF         
bn150422703 ,GRB150422703  ,329.3701, 37.4025,GRB         
bn170505406 ,SGR18061705054, 11.3858, -3.6574,SGR         
bn100717337 ,LOCLPAR1007173, 19.4730,-20.7256,LOCLPAR     
bn130909817 ,GRB130909817  ,309.6104, 41.8056,GRB         
bn151229285 ,GRB151229285  , 32.4275,-49.9333,GRB         
bn141223240 ,GRB141223240  ,255.5563, 24.9895,GRB         
bn140117671 ,SFLARE14011767, 20.7496,-23.4107,SFLARE      
bn131101050 ,UNCERT13110105,251.0981, 20.6821,UNCERT      
bn121124567 ,SFLARE12112456,351.8656, 23.6333,SFLARE      
bn120118798 ,SFLARE12011879, 21.1352,-23.9576,SFLARE      
bn130118070 ,SFLARE13011807, 21.1451,-23.9711,SFLARE      
bn130118196 ,SFLARE13011819, 21.2214,-24.0785,SFLARE      
bn130507545 ,GRB130507545  , 28.6688,-41.3086,GRB         
bn121123812 ,SFLARE12112381,351.4113, 24.2737,SFLARE      
bn130118405 ,SFL130118405  , 21.3481,-24.2565,SFLARE      
bn160925221 ,GRB160925221  , 44.3375,-66.6527,GRB         
bn140429551 ,SGR140429551  ,  9.9947, -0.2417,SGR         
bn090804852 ,SGR090804852  ,  9.9960, -0.2420,SGR         
bn100326867 ,SGR100326867  ,  9.9960, -0.2420,SGR         
bn081106241 ,SGR081106241  ,  9.9951, -0.2382,SGR         
bn081129027 ,SGR081129027  ,  9.9951, -0.2382,SGR         
bn150904479 ,GRB150904479  ,217.4447,-40.2834,GRB         
bn180712651 ,GRB180712651  , 22.3487,-26.1054,GRB         
bn090502777 ,GRB090502777  ,  8.0589,  3.3640,GRB         
bn180306973 ,GRB180306973  ,173.1319,-79.7145,GRB         
bn100927649 ,DISTPAR1009276, 10.4069, -0.6321,DISTPAR     
bn100119937 ,SFLARE10011993, 22.1477,-25.3658,SFLARE      
bn111123129 ,SFLARE11112312,350.5404, 25.4797,SFLARE      
bn120922939 ,GRB120922939  ,347.9788, 27.6812,GRB         
bn131122467 ,SFLARE13112246,350.4326, 25.6272,SFLARE      
bn141122717 ,SFL141122717  ,350.4286, 25.6330,SFLARE      
bn121121966 ,SFLARE12112196,350.2813, 25.8330,SFLARE      
bn100120453 ,SFLARE10012045, 22.4688,-25.8040,SFLARE      
bn121121906 ,SFLARE12112190,350.2434, 25.8842,SFLARE      
bn100120521 ,SFLARE10012052, 22.5107,-25.8609,SFLARE      
bn150528656 ,GRB150528656  , 47.5809,-68.7639,GRB         
bn140801432 ,SGR18061408014,  5.7187,  7.5690,SGR         
bn100120745 ,SFLARE10012074, 22.6513,-26.0516,SFLARE      
bn121121640 ,SFLARE12112164,350.0785, 26.1078,SFLARE      
bn150324319 ,GRB150324319  , 19.8442,-19.5780,GRB         
bn120712571 ,GRB120712571  ,274.9450, 37.7287,GRB         
bn141122087 ,GRB141122087  ,100.1810,-82.3291,GRB         
bn111114233 ,GRB111114233  ,  8.4428,  3.2848,GRB         
bn110525574 ,LOCLPAR1105255, 51.0372,-70.9761,LOCLPAR     
bn100121450 ,SFLARE10012145, 23.0953,-26.6483,SFLARE      
bn151122709 ,GRB151122709  , 21.7025,-23.4344,GRB         
bn120122113 ,SFLARE12012211, 23.1905,-26.7747,SFLARE      
bn180722120 ,GRB180722120  ,233.2560, -3.9187,GRB         
bn141121197 ,SFL141121197  ,349.4795, 26.9103,SFLARE      
bn160605847 ,GRB160605847  ,234.2007, -2.0873,GRB         
bn121120577 ,SFL121120577  ,349.4118, 26.9998,SFLARE      
bn121120527 ,SFL121120527  ,349.3798, 27.0422,SFLARE      
bn121120453 ,SFL121120453  ,349.3332, 27.1039,SFLARE      
bn090520850 ,GRB090520850  ,234.1839, -1.8434,GRB         
bn080723913 ,GRB080723913  ,235.1298, -0.1072,GRB         
bn180806665 ,GRB180806665  ,191.9912,-72.2228,GRB         
bn161218222 ,GRB161218222  ,231.5409, -6.8832,GRB         
bn150326542 ,GRB150326542  , 34.8691,-51.1554,GRB         
bn120123162 ,SFLARE12012316, 23.8613,-27.6593,SFLARE      
bn120123169 ,SFLARE12012316, 23.8660,-27.6657,SFLARE      
bn150123119 ,SFLARE15012311, 23.9832,-27.8176,SFLARE      
bn131119760 ,SFLARE13111976,348.7276, 27.8978,SFLARE      
bn131119749 ,SFLARE13111974,348.7200, 27.9073,SFLARE      
bn111120224 ,SFLARE11112022,348.7118, 27.9175,SFLARE      
bn171030729 ,GRB171030729  ,219.2192,-33.7956,GRB         
bn180417689 ,GRB180417689  , 25.7445,-31.6349,GRB         
bn111119931 ,SFLARE11111993,348.5242, 28.1608,SFLARE      
bn140513724 ,GRB140513724  ,358.1017, 18.8423,GRB         
bn131119428 ,SFLARE13111942,348.5137, 28.1744,SFLARE      
bn100615083 ,GRB100615083  ,283.2378, 40.9827,GRB         
bn170723076 ,GRB170723076  ,246.8295, 17.8374,GRB         
bn140819252 ,TGF140819252  ,228.6632,-12.1530,TGF         
bn150415029 ,GRB150415029  ,335.9919, 36.3014,GRB         
bn180815065 ,TGF180815065  ,134.6581,-82.0491,TGF         
bn100324172 ,GRB100324172  ,200.9758,-64.2021,GRB         
bn091126333 ,GRB091126333  ,222.4602,-25.6223,GRB         
bn141229492 ,GRB141229492  ,218.2025,-35.1576,GRB         
bn120916085 ,GRB120916085  ,221.9417,-26.6668,GRB         
bn160818198 ,GRB160818198  ,230.7722, -7.4108,GRB         
bn090426066 ,GRB090426066  ,152.6987,-80.9555,GRB         
bn170908540 ,LOCLPAR1709085,218.3080,-34.7315,LOCLPAR     
bn081113322 ,TGF081113322  , 36.5981,-52.5480,TGF         
bn131014215 ,GRB131014215  ,229.0861,-10.5929,GRB         
bn130514560 ,GRB130514560  ,254.3626, 26.3727,GRB         
bn091127976 ,GRB091127976  ,197.3978,-66.7379,GRB         
bn140717827 ,GRB140717827  ,273.1312, 38.2241,GRB         
bn170125428 ,SFLARE17012542, 25.8313,-30.1567,SFLARE      
bn081125496 ,GRB081125496  ,202.5886,-61.4101,GRB         
bn080905499 ,GRB080905499  , 17.9727,-12.6357,GRB         
bn130325203 ,GRB130325203  ,239.0068,  8.0006,GRB         
bn111117307 ,SFL111117307  ,346.7950, 30.3359,SFLARE      
bn151130160 ,GRB151130160  ,246.5224, 18.4670,GRB         
bn121123442 ,GRB121123442  ,189.4671,-71.7538,GRB         
bn111116903 ,SFL111116903  ,346.5224, 30.6686,SFLARE      
bn100126460 ,GRB100126460  , 40.3672,-57.2631,GRB         
bn150603823 ,GRB150603823  , 12.5215, -1.3174,GRB         
bn141116381 ,SFLARE14111638,346.3250, 30.9078,SFLARE      
bn170115662 ,GRB170115662  ,221.1821,-26.8874,GRB         
bn100323542 ,GRB100323542  ,297.6700, 44.0486,GRB         
bn141115914 ,SFL141115914  ,346.0058, 31.2910,SFLARE      
bn141115897 ,SFL141115897  ,345.9939, 31.3054,SFLARE      
bn090820509 ,GRB090820509  , 30.4717,-39.3442,GRB         
bn160220059 ,GRB160220059  ,350.9371, 27.4366,GRB         
bn140127086 ,SFLARE14012708, 26.8081,-31.3407,SFLARE      
bn120127757 ,SFLARE12012775, 26.9349,-31.4921,SFLARE      
bn100820373 ,GRB100820373  ,  5.0078, 11.5041,GRB         
bn081101167 ,GRB081101167  ,328.6504, 40.2534,GRB         
bn171025203 ,UNCERT17102520,315.7636, 43.4272,UNCERT      
bn131115166 ,SFLARE13111516,345.6667, 31.6938,SFLARE      
bn131115099 ,SFLARE13111509,345.6209, 31.7479,SFLARE      
bn170908610 ,DISTPAR1709086,216.9558,-35.6159,DISTPAR     
bn120930986 ,TGF120930986  ,297.8583, 44.2876,TGF         
bn141115258 ,SFLARE14111525,345.5535, 31.8276,SFLARE      
bn111115379 ,SFLARE11111537,345.4768, 31.9172,SFLARE      
bn140127803 ,SFLARE14012780, 27.3077,-31.9322,SFLARE      
bn150727793 ,GRB150727793  ,317.5006, 43.2487,GRB         
bn160128498 ,SFLARE16012849, 27.4356,-32.0817,SFLARE      
bn140128024 ,SFLARE14012802, 27.4626,-32.1136,SFLARE      
bn140128227 ,SFLARE14012822, 27.6064,-32.2814,SFLARE      
bn130416770 ,GRB130416770  ,207.0317,-53.6726,GRB         
bn140128285 ,SFLARE14012828, 27.6469,-32.3282,SFLARE      
bn140128482 ,SFLARE14012848, 27.7868,-32.4904,SFLARE      
bn121113870 ,SFLARE12111387,344.9410, 32.5413,SFLARE      
bn140128536 ,SFLARE14012853, 27.8251,-32.5349,SFLARE      
bn141114323 ,SFL141114323  ,344.8999, 32.5892,SFLARE      
bn140128697 ,SFLARE14012869, 27.9402,-32.6676,SFLARE      
bn140128739 ,SFLARE14012873, 27.9699,-32.7018,SFLARE      
bn140128927 ,SFLARE14012892, 28.1043,-32.8558,SFLARE      
bn140128938 ,SFLARE14012893, 28.1120,-32.8645,SFLARE      
bn121113337 ,SFLARE12111333,344.5646, 32.9734,SFLARE      
bn171219279 ,GRB171219279  , 10.8898,  3.0200,GRB         
bn120212383 ,GRB120212383  ,201.2323,-60.7154,GRB         
bn140129148 ,SFLARE14012914, 28.2624,-33.0360,SFLARE      
bn090520876 ,GRB090520876  ,242.8666, 15.2007,GRB         
bn150129483 ,SFLARE15012948, 28.3190,-33.1002,SFLARE      
bn100814160 ,GRB100814160  ,169.0724,-77.2756,GRB         
bn131113381 ,SFL131113381  ,344.4133, 33.1456,SFLARE      
bn150129515 ,SFLARE15012951, 28.3426,-33.1272,SFLARE      
bn121113084 ,SFLARE12111308,344.3846, 33.1781,SFLARE      
bn180720961 ,UNCERT18072096,302.1137, 44.8846,UNCERT      
bn121113014 ,SFLARE12111301,344.3341, 33.2352,SFLARE      
bn140129403 ,SFLARE14012940, 28.4463,-33.2446,SFLARE      
bn140118064 ,GRB140118064  , 37.3319,-50.4559,GRB         
bn111207512 ,GRB111207512  ,268.7508, 37.3942,GRB         
bn121010900 ,UNCERT12101090, 72.3991,-76.1785,UNCERT      
bn130301689 ,TGF130301689  ,290.4342, 44.0398,TGF         
bn131113055 ,SFLARE13111305,344.1796, 33.4096,SFLARE      
bn141113250 ,SFLARE14111325,344.1360, 33.4589,SFLARE      
bn131112902 ,SFLARE13111290,344.0704, 33.5326,SFLARE      
bn150830541 ,TGF150830541  ,  8.5615,  7.3086,TGF         
bn121112430 ,SFL121112430  ,343.9145, 33.7068,SFLARE      
bn131112595 ,SFL131112595  ,343.8485, 33.7805,SFLARE      
bn121231445 ,GRB121231445  , 40.1485,-54.3492,GRB         
bn140130048 ,SFLARE14013004, 28.9149,-33.7710,SFLARE      
bn140130056 ,SFLARE14013005, 28.9207,-33.7773,SFLARE      
bn150130318 ,SFLARE15013031, 28.9243,-33.7813,SFLARE      
bn150130509 ,SFLARE15013050, 29.0648,-33.9372,SFLARE      
bn140130262 ,SFLARE14013026, 29.0711,-33.9444,SFLARE      
bn131112342 ,SFL131112342  ,343.6645, 33.9848,SFLARE      
bn140130275 ,SFLARE14013027, 29.0805,-33.9546,SFLARE      
bn140130285 ,SFLARE14013028, 29.0884,-33.9634,SFLARE      
bn151007844 ,LOCLPAR1510078, 60.7393,-71.8750,LOCLPAR     
bn140130330 ,SFLARE14013033, 29.1213,-33.9998,SFLARE      
bn131112266 ,SFL131112266  ,343.6095, 34.0458,SFLARE      
bn151228129 ,GRB151228129  ,329.8936, 40.7131,GRB         
bn131112172 ,SFL131112172  ,343.5405, 34.1216,SFLARE      
bn131102562 ,TGF131102562  ,143.8387,-79.9230,TGF         
bn101112336 ,SFLARE10111233,343.4923, 34.1746,SFLARE      
bn170918317 ,LOCLPAR1709183,238.1661,  9.0554,LOCLPAR     
bn140130618 ,SFLARE14013061, 29.3336,-34.2341,SFLARE      
bn081012549 ,GRB081012549  ,185.7682,-71.3783,GRB         
bn090823133 ,GRB090823133  ,204.9484,-54.9079,GRB         
bn130418844 ,GRB130418844  ,332.8061, 39.7765,GRB         
bn180805543 ,GRB180805543  ,176.7892,-74.6491,GRB         
bn090810781 ,GRB090810781  ,234.6536,  3.5673,GRB         
bn141111721 ,SFL141111721  ,343.0211, 34.6893,SFLARE      
bn120130699 ,GRB120130699  ,255.0354, 29.0797,GRB         
